pair_id,from_id,to_id,distance_nm,sea_time_h
P26__P13,P26,P13,726.5150835291357,51.89393453779541
P26__P14,P26,P14,913.0309449026371,65.21649606447407
P26__P15,P26,P15,1697.5994310767599,121.25710221976856
P26__P16,P26,P16,1010.973955464272,72.21242539030514
P26__P17,P26,P17,783.501828548341,55.9644163248815
P26__P18,P26,P18,917.057475727301,65.50410540909293
P26__P19,P26,P19,687.2135977884607,49.08668555631862
P26__P20,P26,P20,1324.1324485279342,94.58088918056673
P26__P21,P26,P21,31.4579329142953,2.2469952081639497
P26__P22,P26,P22,1389.4274634181693,99.24481881558351
P26__P23,P26,P23,1471.2033208210569,105.08595148721835
P26__P24,P26,P24,1022.8093519888586,73.05781085634705
P26__P25,P26,P25,1815.997491839529,129.71410655996635
P26__P27,P26,P27,1983.4403976847907,141.6743141203422
P26__P28,P26,P28,1340.1138518880423,95.72241799200302
P26__P29,P26,P29,1598.7868409186992,114.19906006562137
P26__P30,P26,P30,1708.0281946909943,122.00201390649958
P26__P31,P26,P31,1650.0047274585572,117.85748053275408
P26__P32,P26,P32,938.8861819035486,67.06329870739633
P26__P33,P26,P33,998.7896668629184,71.34211906163702
P26__P34,P26,P34,1059.0284995718762,75.64489282656258
P26__P35,P26,P35,971.278009293676,69.377000663834
P26__P36,P26,P36,2097.9020508460467,149.85014648900332
P26__P37,P26,P37,1630.9649332726729,116.49749523376235
P26__P38,P26,P38,996.7988245566585,71.19991603976132
P26__P39,P26,P39,334.63548311499767,23.90253450821412
P26__P40,P26,P40,448.09281444621683,32.0066296033012
P27__P01,P27,P01,2049.9768326145677,146.42691661532626
P27__P02,P27,P02,1359.3886080675534,97.09918629053952
P27__P03,P27,P03,1257.4308126381761,89.81648661701259
P27__P04,P27,P04,1158.5505405808387,82.75361004148849
P27__P05,P27,P05,1273.4801135593214,90.96286525423724
P27__P06,P27,P06,1513.8069520466738,108.12906800333384
P27__P07,P27,P07,2960.6008222316277,211.47148730225913
P27__P08,P27,P08,1467.8795178325474,104.8485369880391
P27__P09,P27,P09,976.1530898271444,69.72522070193888
P27__P10,P27,P10,541.4862453903453,38.677588956453235
P27__P11,P27,P11,1406.0274360841142,100.4305311488653
P27__P12,P27,P12,1428.9206151209837,102.06575822292741
P27__P13,P27,P13,1417.8615049718858,101.27582178370612
P27__P14,P27,P14,2874.8421002713467,205.3458643050962
P27__P15,P27,P15,513.2298928890207,36.659278063501475
P27__P16,P27,P16,1017.7361076493764,72.69543626066975
P27__P17,P27,P17,1312.6696516096406,93.76211797211718
P27__P18,P27,P18,1066.3829219574886,76.17020871124919
P27__P19,P27,P19,1578.4297497964117,112.74498212831512
P27__P20,P27,P20,672.4636969736194,48.03312121240139
P27__P21,P27,P21,1993.2690882830052,142.3763634487861
P27__P22,P27,P22,938.9733637766624,67.06952598404732
P27__P23,P27,P23,632.9479713318208,45.21056938084434
P27__P24,P27,P24,2984.6205073575684,213.18717909696917
P27__P25,P27,P25,898.1027688128477,64.15019777234626
P27__P26,P27,P26,1983.440397684789,141.67431412034207
P27__P28,P27,P28,886.1882350011597,63.299159642939976
P27__P29,P27,P29,1148.3327412771926,82.02376723408518
P27__P30,P27,P30,1257.5740950494876,89.8267210749634
P27__P31,P27,P31,1199.5506278170503,85.68218770121788
P27__P32,P27,P32,1094.7895640803602,78.19925457716859
P27__P33,P27,P33,2960.6008222316277,211.47148730225913
P27__P34,P27,P34,957.1238188416289,68.36598706011635
P27__P35,P27,P35,1098.570457872208,78.46931841944343
P27__P36,P27,P36,215.44217452661832,15.388726751901308
P27__P37,P27,P37,1180.510833631166,84.32220240222614
P27__P38,P27,P38,2958.609979925368,211.32928428038343
P27__P39,P27,P39,1744.091363870733,124.57795456219522
P27__P40,P27,P40,1583.3845897785982,113.09889926989987
P28__P01,P28,P01,1406.6502868178206,100.47502048698719
P28__P02,P28,P02,716.0620622708057,51.147290162200406
P28__P03,P28,P03,406.4178327530596,29.029845196647113
P28__P04,P28,P04,307.53756069572233,21.966968621123023
P28__P05,P28,P05,630.1535677625734,45.0109691258981
P28__P06,P28,P06,870.4804062499263,62.177171874994734
P28__P07,P28,P07,2317.2742764348804,165.51959117392002
P28__P08,P28,P08,824.5529720357999,58.89664085969999
P28__P09,P28,P09,109.24111646884741,7.802936890631957
P28__P10,P28,P10,351.31533243830313,25.093952317021653
P28__P11,P28,P11,762.7008902873665,54.47863502052618
P28__P12,P28,P12,785.5940693242366,56.11386209458833
P28__P13,P28,P13,774.5349591751387,55.323925655367056
P28__P14,P28,P14,2231.5155544745994,159.3939681767571
P28__P15,P28,P15,600.347268393129,42.88194774236636
P28__P16,P28,P16,403.69413639176173,28.83529545655441
P28__P17,P28,P17,669.3431058128936,47.81022184377811
P28__P18,P28,P18,423.0563761607409,30.218312582910066
P28__P19,P28,P19,935.1032039996645,66.79308599997604
P28__P20,P28,P20,240.92127481501691,17.208662486786924
P28__P21,P28,P21,1349.942542486258,96.424467320447
P28__P22,P28,P22,116.00182576012404,8.285844697151717
P28__P23,P28,P23,469.3606366662597,33.5257597618757
P28__P24,P28,P24,2341.293961560821,167.2352829686301
P28__P25,P28,P25,855.4295649662538,61.10211178330384
P28__P26,P28,P26,1340.1138518880418,95.72241799200299
P28__P27,P28,P27,886.1882350011604,63.299159642940026
P28__P29,P28,P29,312.4063759818475,22.314741141560535
P28__P30,P28,P30,406.56111516437124,29.040079654597946
P28__P31,P28,P31,348.5376479319338,24.895546280852415
P28__P32,P28,P32,472.1061976347173,33.72187125962267
P28__P33,P28,P33,2317.2742764348804,165.51959117392002
P28__P34,P28,P34,316.95762296643596,22.639830211888285
P28__P35,P28,P35,484.52848661459336,34.6091776153281
P28__P36,P28,P36,1000.6498881624161,71.47499201160115
P28__P37,P28,P37,329.4978537460495,23.535560981860677
P28__P38,P28,P38,2315.2834341286207,165.37738815204435
P28__P39,P28,P39,1100.764818073985,78.62605843385607
P28__P40,P28,P40,940.058043981851,67.14700314156079
P29__P01,P29,P01,1665.3232758484776,118.95166256060554
P29__P02,P29,P02,974.7350513014626,69.62393223581876
P29__P03,P29,P03,146.90723381943454,10.493373844245324
P29__P04,P29,P04,83.05392833913866,5.932423452795619
P29__P05,P29,P05,888.8265567932303,63.48761119951645
P29__P06,P29,P06,1129.1533952805833,80.65381394861309
P29__P07,P29,P07,2575.9472654655374,183.99623324753838
P29__P08,P29,P08,1083.2259610664569,77.37328293331835
P29__P09,P29,P09,231.45901453581232,16.53278675255802
P29__P10,P29,P10,613.4598387143352,43.8185599081668
P29__P11,P29,P11,1021.3738793180236,72.95527709414453
P29__P12,P29,P12,1044.2670583548936,74.59050416820669
P29__P13,P29,P13,1033.2079482057957,73.8005677289854
P29__P14,P29,P14,2490.1885435052563,177.87061025037545
P29__P15,P29,P15,862.4917746691611,61.60655533351151
P29__P16,P29,P16,662.3671254224189,47.31193753017278
P29__P17,P29,P17,928.0160948435505,66.28686391739646
P29__P18,P29,P18,681.729365191398,48.694954656528424
P29__P19,P29,P19,1193.7761930303218,85.26972807359441
P29__P20,P29,P20,499.59426384567405,35.68530456040529
P29__P21,P29,P21,1608.6155315169149,114.90110939406534
P29__P22,P29,P22,225.14735695758782,16.08195406839913
P29__P23,P29,P23,728.0336256969168,52.00240183549406
P29__P24,P29,P24,2599.966950591478,185.71192504224842
P29__P25,P29,P25,1114.1025539969112,79.57875385692223
P29__P26,P29,P26,1598.7868409186988,114.19906006562134
P29__P27,P29,P27,1148.3327412771923,82.02376723408517
P29__P28,P29,P28,312.40637598184753,22.31474114156054
P29__P30,P29,P30,147.05051623074615,10.503608302196154
P29__P31,P29,P31,101.14651947925914,7.224751391375653
P29__P32,P29,P32,730.7791866653745,52.19851333324103
P29__P33,P29,P33,2575.9472654655374,183.99623324753838
P29__P34,P29,P34,575.6306119970932,41.11647228550665
P29__P35,P29,P35,743.2014756452505,53.085819688946465
P29__P36,P29,P36,1262.7943944384485,90.19959960274632
P29__P37,P29,P37,128.51900029998689,9.179928592856205
P29__P38,P29,P38,2573.9564231592776,183.85403022566268
P29__P39,P29,P39,1359.4378071046422,97.10270050747444
P29__P40,P29,P40,1198.7310330125079,85.62364521517914
P30__P01,P30,P01,1774.564629620773,126.75461640148379
P30__P02,P30,P02,1083.976405073758,77.426886076697
P30__P03,P30,P03,15.569796773222004,1.112128340944429
P30__P04,P30,P04,114.94638912605174,8.210456366146554
P30__P05,P30,P05,998.0679105655258,71.2905650403947
P30__P06,P30,P06,1238.3947490528785,88.45676778949132
P30__P07,P30,P07,2685.1886192378324,191.7991870884166
P30__P08,P30,P08,1192.4673148387521,85.17623677419658
P30__P09,P30,P09,325.6137537183361,23.258125265595435
P30__P10,P30,P10,722.7011924866307,51.62151374904505
P30__P11,P30,P11,1130.615233090319,80.75823093502278
P30__P12,P30,P12,1153.508412127189,82.39345800908494
P30__P13,P30,P13,1142.4493019780912,81.60352156986366
P30__P14,P30,P14,2599.4298972775514,185.67356409125367
P30__P15,P30,P15,971.7331284414566,69.40950917438975
P30__P16,P30,P16,771.6084791947144,55.11489137105103
P30__P17,P30,P17,1037.257448615846,74.08981775827472
P30__P18,P30,P18,790.9707189636935,56.49790849740668
P30__P19,P30,P19,1303.0175468026173,93.07268191447267
P30__P20,P30,P20,608.8356176179695,43.48825840128354
P30__P21,P30,P21,1717.8568852892104,122.7040632349436
P30__P22,P30,P22,339.3613971631381,24.24009979736701
P30__P23,P30,P23,837.2749794692123,59.80535567637231
P30__P24,P30,P24,2709.208304363773,193.51487888312664
P30__P25,P30,P25,1223.343907769207,87.3817076978005
P30__P26,P30,P26,1708.0281946909943,122.00201390649958
P30__P27,P30,P27,1257.5740950494878,89.82672107496342
P30__P28,P30,P28,406.56111516437136,29.040079654597953
P30__P29,P30,P29,147.05051623074618,10.503608302196156
P30__P31,P30,P31,63.8294244537436,4.559244603838828
P30__P32,P30,P32,840.02054043767,60.001467174119284
P30__P33,P30,P33,2685.1886192378324,191.7991870884166
P30__P34,P30,P34,684.8719657693887,48.919426126384906
P30__P35,P30,P35,852.442829417546,60.88877352982472
P30__P36,P30,P36,1372.035748210744,98.00255344362458
P30__P37,P30,P37,160.41146108689998,11.457961506207141
P30__P38,P30,P38,2683.1977769315727,191.6569840665409
P30__P39,P30,P39,1468.6791608769377,104.90565434835268
P30__P40,P30,P40,1307.9723867848033,93.42659905605738
P31__P01,P31,P01,1716.5411623883354,122.61008302773824
P31__P02,P31,P02,1025.9529378413206,73.28235270295147
P31__P03,P31,P03,63.68614204243198,4.549010145887999
P31__P04,P31,P04,56.9229218936143,4.065922992401021
P31__P05,P31,P05,940.0444433330883,67.14603166664917
P31__P06,P31,P06,1180.3712818204413,84.3122344157458
P31__P07,P31,P07,2627.1651520053947,187.65465371467104
P31__P08,P31,P08,1134.4438476063149,81.03170340045106
P31__P09,P31,P09,267.5902864858987,19.113591891849904
P31__P10,P31,P10,664.6777252541932,47.47698037529951
P31__P11,P31,P11,1072.5917658578815,76.61369756127725
P31__P12,P31,P12,1095.4849448947516,78.2489246353394
P31__P13,P31,P13,1084.4258347456534,77.4589881961181
P31__P14,P31,P14,2541.4064300451137,181.5290307175081
P31__P15,P31,P15,913.7096612090191,65.26497580064422
P31__P16,P31,P16,713.5850119622769,50.97035799730549
P31__P17,P31,P17,979.2339813834085,69.94528438452917
P31__P18,P31,P18,732.947251731256,52.35337512366114
P31__P19,P31,P19,1244.9940795701796,88.92814854072711
P31__P20,P31,P20,550.8121503855319,39.34372502753799
P31__P21,P31,P21,1659.8334180567726,118.55952986119804
P31__P22,P31,P22,283.2365092341414,20.2311792310101
P31__P23,P31,P23,779.2515122367747,55.66082230262676
P31__P24,P31,P24,2651.1848371313354,189.3703455093811
P31__P25,P31,P25,1165.3204405367692,83.23717432405495
P31__P26,P31,P26,1650.0047274585565,117.85748053275404
P31__P27,P31,P27,1199.5506278170503,85.68218770121788
P31__P28,P31,P28,348.53764793193386,24.895546280852418
P31__P29,P31,P29,101.14651947925913,7.224751391375652
P31__P30,P31,P30,63.8294244537436,4.559244603838828
P31__P32,P31,P32,781.9970732052325,55.856933800373746
P31__P33,P31,P33,2627.1651520053947,187.65465371467104
P31__P34,P31,P34,626.8484985369512,44.77489275263937
P31__P35,P31,P35,794.4193621851085,56.74424015607918
P31__P36,P31,P36,1314.0122809783065,93.85802006987903
P31__P37,P31,P37,102.38799385446254,7.31342813246161
P31__P38,P31,P38,2625.174309699135,187.51245069279534
P31__P39,P31,P39,1410.6556936445,100.76112097460714
P31__P40,P31,P40,1249.9489195523656,89.28206568231182
P32__P01,P32,P01,1005.4226168333273,71.81590120238052
P32__P02,P32,P02,436.22890365947814,31.159207404248438
P32__P03,P32,P03,839.8772580263584,59.991232716168454
P32__P04,P32,P04,740.996985969021,52.92835614064436
P32__P05,P32,P05,260.2055017959514,18.586107271139387
P32__P06,P32,P06,587.2989398314769,41.94992427367692
P32__P07,P32,P07,1916.0466064503876,136.8604718893134
P32__P08,P32,P08,535.8659959305453,38.27614256646752
P32__P09,P32,P09,558.5995352153267,39.89996680109476
P32__P10,P32,P10,577.0299222956874,41.21642302112053
P32__P11,P32,P11,505.7824290548713,36.127316361062235
P32__P12,P32,P12,489.0983322686388,34.93559516204563
P32__P13,P32,P13,384.6905864096658,27.47789902926184
P32__P14,P32,P14,1830.2878844901065,130.73484889215047
P32__P15,P32,P15,808.9485974723287,57.78204267659491
P32__P16,P32,P16,140.18748400749803,10.013391714821287
P32__P17,P32,P17,372.8473687572957,26.631954911235407
P32__P18,P32,P18,168.48998482029265,12.034998915735189
P32__P19,P32,P19,633.6609632039945,45.261497371713894
P32__P20,P32,P20,452.59487570168847,32.32820540726346
P32__P21,P32,P21,948.7148725017646,67.76534803584033
P32__P22,P32,P22,521.4198091648445,37.24427208320318
P32__P23,P32,P23,570.2133016822355,40.72952154873111
P32__P24,P32,P24,1940.066291576328,138.57616368402344
P32__P25,P32,P25,920.098736263209,65.72133830451493
P32__P26,P32,P26,938.8861819035486,67.06329870739633
P32__P27,P32,P27,1094.7895640803602,78.19925457716859
P32__P28,P32,P28,472.10619763471726,33.72187125962266
P32__P29,P32,P29,730.7791866653745,52.19851333324103
P32__P30,P32,P30,840.02054043767,60.001467174119284
P32__P31,P32,P31,781.9970732052325,55.856933800373746
P32__P33,P32,P33,1916.0466064503876,136.8604718893134
P32__P34,P32,P34,158.03848043305481,11.288462888075344
P32__P35,P32,P35,133.43086293693966,9.530775924067118
P32__P36,P32,P36,1209.2512172416161,86.37508694582972
P32__P37,P32,P37,762.9572790193482,54.496948501382015
P32__P38,P32,P38,1914.0557641441278,136.7182688674377
P32__P39,P32,P39,707.2382011886822,50.51701437062015
P32__P40,P32,P40,538.8303739973576,38.48788385695411
P33__P01,P33,P01,918.7408162052035,65.6243440146574
P33__P02,P33,P02,1858.8461979218189,132.77472842298707
P33__P03,P33,P03,2685.0453368265216,191.78895263046584
P33__P04,P33,P04,2586.1650647691845,184.72607605494176
P33__P05,P33,P05,1714.9686271677715,122.49775908341225
P33__P06,P33,P06,1827.3093140564565,130.52209386117548
P33__P07,P33,P07,0.0,0.0
P33__P08,P33,P08,1769.6056387440447,126.40040276743176
P33__P09,P33,P09,2403.76761401549,171.69768671539214
P33__P10,P33,P10,2425.7279196687714,173.26627997634083
P33__P11,P33,P11,1872.053005787256,133.71807184194685
P33__P12,P33,P12,1800.5781990159455,128.61272850113897
P33__P13,P33,P13,1703.675508075975,121.69110771971249
P33__P14,P33,P14,246.12811056168232,17.580579325834453
P33__P15,P33,P15,2674.7598556235976,191.05427540168554
P33__P16,P33,P16,1988.134380011111,142.00959857222222
P33__P17,P33,P17,1760.6622530951804,125.7615895067986
P33__P18,P33,P18,1894.2179002741395,135.30127859100998
P33__P19,P33,P19,1664.374022335299,118.88385873823565
P33__P20,P33,P20,2301.2928730747726,164.37806236248375
P33__P21,P33,P21,967.3317339486232,69.09512385347308
P33__P22,P33,P22,2366.5878879650077,169.04199199750056
P33__P23,P33,P23,2448.3637453678953,174.88312466913538
P33__P24,P33,P24,105.83490995288973,7.559636425206409
P33__P25,P33,P25,2793.1579163863676,199.51127974188338
P33__P26,P33,P26,998.7896668629185,71.34211906163704
P33__P27,P33,P27,2960.600822231628,211.47148730225916
P33__P28,P33,P28,2317.274276434881,165.51959117392008
P33__P29,P33,P29,2575.947265465538,183.9962332475384
P33__P30,P33,P30,2685.1886192378333,191.79918708841666
P33__P31,P33,P31,2627.1651520053956,187.65465371467113
P33__P32,P33,P32,1916.0466064503878,136.8604718893134
P33__P34,P33,P34,2036.1889241187152,145.44206600847966
P33__P35,P33,P35,1948.438433840515,139.17417384575108
P33__P36,P33,P36,3075.062475392884,219.6473196709203
P33__P37,P33,P37,2608.1253578195115,186.29466841567938
P33__P38,P33,P38,52.472863480429005,3.7480616771735003
P33__P39,P33,P39,1311.7959076618367,93.69970769013119
P33__P40,P33,P40,1425.253238993056,101.80380278521828
P34__P01,P34,P01,1125.564934501655,80.39749532154678
P34__P02,P34,P02,488.0521075259005,34.86086482327861
P34__P03,P34,P03,684.7286833580771,48.909191668434076
P34__P04,P34,P04,585.8484113007397,41.84631509290998
P34__P05,P34,P05,385.5684281240175,27.540602008858393
P34__P06,P34,P06,642.470451505021,45.890746536072925
P34__P07,P34,P07,2036.1889241187152,145.44206600847966
P34__P08,P34,P08,596.5430172908946,42.61021552077818
P34__P09,P34,P09,403.4509605470454,28.817925753360385
P34__P10,P34,P10,422.2509162787722,30.160779734198012
P34__P11,P34,P11,534.690935542461,38.19220968160436
P34__P12,P34,P12,557.5841145793311,39.827436755666504
P34__P13,P34,P13,510.0535127377319,36.43239376698085
P34__P14,P34,P14,1950.4302021584342,139.31644301131672
P34__P15,P34,P15,671.282852233598,47.94877515954271
P34__P16,P34,P16,89.62641919009921,6.401887085007087
P34__P17,P34,P17,441.333151067988,31.523796504856286
P34__P18,P34,P18,195.0464214158356,13.931887243988257
P34__P19,P34,P19,707.0932492547589,50.506660661054205
P34__P20,P34,P20,297.815869684773,21.27256212034093
P34__P21,P34,P21,1068.8571901700923,76.34694215500659
P34__P22,P34,P22,366.2712344965633,26.162231035468807
P34__P23,P34,P23,455.22222345552365,32.51587310396597
P34__P24,P34,P24,2060.2086092446557,147.1577578031897
P34__P25,P34,P25,815.5584753788723,58.2541768127766
P34__P26,P34,P26,1059.0284995718762,75.64489282656258
P34__P27,P34,P27,957.1238188416294,68.36598706011638
P34__P28,P34,P28,316.9576229664359,22.639830211888277
P34__P29,P34,P29,575.6306119970932,41.11647228550665
P34__P30,P34,P30,684.8719657693887,48.919426126384906
P34__P31,P34,P31,626.8484985369512,44.77489275263937
P34__P32,P34,P32,158.03848043305481,11.288462888075344
P34__P33,P34,P33,2036.1889241187152,145.44206600847966
P34__P35,P34,P35,170.46076941293086,12.175769243780776
P34__P36,P34,P36,1071.5854720028854,76.54181942877753
P34__P37,P34,P37,607.8087043510669,43.414907453647636
P34__P38,P34,P38,2034.1980818124555,145.29986298660396
P34__P39,P34,P39,829.2112263493689,59.2293733106692
P34__P40,P34,P40,658.9726916656851,47.06947797612037
P35__P01,P35,P01,1037.8144442234548,74.1296031588182
P35__P02,P35,P02,485.5651331960295,34.683223799716394
P35__P03,P35,P03,852.2995470062345,60.878539071873895
P35__P04,P35,P04,753.4192749488972,53.815662496349795
P35__P05,P35,P05,302.83108001085856,21.63079142934704
P35__P06,P35,P06,636.6351693680283,45.47394066914488
P35__P07,P35,P07,1948.438433840515,139.17417384575108
P35__P08,P35,P08,585.2022254670967,41.80015896193548
P35__P09,P35,P09,571.0218241952027,40.7872731568002
P35__P10,P35,P10,589.4522112755634,42.10372937682596
P35__P11,P35,P11,555.1186585914226,39.65133275653018
P35__P12,P35,P12,538.4345618051901,38.45961155751358
P35__P13,P35,P13,424.2738372902654,30.305274092161817
P35__P14,P35,P14,1862.679711880234,133.04855084858815
P35__P15,P35,P15,812.7294912641768,58.05210651886977
P35__P16,P35,P16,100.88014176733716,7.205724411952654
P35__P17,P35,P17,422.18359829384707,30.15597130670336
P35__P18,P35,P18,222.6498569367109,15.903561209765064
P35__P19,P35,P19,673.2442140845941,48.08887243461386
P35__P20,P35,P20,465.0171646815645,33.215511762968895
P35__P21,P35,P21,981.106699891892,70.079049992278
P35__P22,P35,P22,533.8420981447207,38.13157843890862
P35__P23,P35,P23,571.9088397283758,40.8506314091697
P35__P24,P35,P24,1972.4581189664555,140.8898656404611
P35__P25,P35,P25,908.6272609105052,64.90194720789323
P35__P26,P35,P26,971.2780092936761,69.37700066383401
P35__P27,P35,P27,1098.5704578722082,78.46931841944344
P35__P28,P35,P28,484.52848661459336,34.6091776153281
P35__P29,P35,P29,743.2014756452506,53.08581968894647
P35__P30,P35,P30,852.4428294175461,60.888773529824725
P35__P31,P35,P31,794.4193621851086,56.74424015607919
P35__P32,P35,P32,133.4308629369397,9.53077592406712
P35__P33,P35,P33,1948.438433840515,139.17417384575108
P35__P34,P35,P34,170.4607694129309,12.175769243780778
P35__P36,P35,P36,1213.0321110334642,86.64515078810459
P35__P37,P35,P37,775.3795679992244,55.384254857087456
P35__P38,P35,P38,1946.4475915342553,139.03197082387538
P35__P39,P35,P39,741.4607360711689,52.96148114794063
P35__P40,P35,P40,571.222201387485,40.80158581339179
P36__P01,P36,P01,2164.4384857758237,154.6027489839874
P36__P02,P36,P02,1473.8502612288094,105.27501865920067
P36__P03,P36,P03,1371.892465799432,97.99231898567372
P36__P04,P36,P04,1273.012193742095,90.92944241014963
P36__P05,P36,P05,1387.9417667205776,99.13869762289839
P36__P06,P36,P06,1628.2686052079298,116.30490037199499
P36__P07,P36,P07,3075.0624753928837,219.64731967092027
P36__P08,P36,P08,1582.3411709938034,113.02436935670025
P36__P09,P36,P09,1090.6147429884006,77.90105307060004
P36__P10,P36,P10,655.9478985516014,46.85342132511438
P36__P11,P36,P11,1520.4890892453702,108.60636351752645
P36__P12,P36,P12,1543.3822682822397,110.24159059158855
P36__P13,P36,P13,1532.3231581331418,109.45165415236727
P36__P14,P36,P14,2989.303753432603,213.52169667375736
P36__P15,P36,P15,627.6915460502767,44.835110432162615
P36__P16,P36,P16,1132.1977608106324,80.87126862933088
P36__P17,P36,P17,1427.1313047708966,101.93795034077833
P36__P18,P36,P18,1180.8445751187448,84.34604107991035
P36__P19,P36,P19,1692.8914029576677,120.92081449697626
P36__P20,P36,P20,786.9253501348755,56.20895358106254
P36__P21,P36,P21,2107.730741444261,150.55219581744723
P36__P22,P36,P22,1053.4350169379186,75.24535835270846
P36__P23,P36,P23,747.4096244930768,53.38640174950548
P36__P24,P36,P24,3099.0821605188244,221.3630114656303
P36__P25,P36,P25,1012.5644219741037,72.32603014100741
P36__P26,P36,P26,2097.9020508460453,149.85014648900324
P36__P27,P36,P27,215.44217452661832,15.388726751901308
P36__P28,P36,P28,1000.6498881624158,71.47499201160113
P36__P29,P36,P29,1262.7943944384485,90.19959960274632
P36__P30,P36,P30,1372.0357482107436,98.00255344362454
P36__P31,P36,P31,1314.0122809783065,93.85802006987903
P36__P32,P36,P32,1209.2512172416161,86.37508694582972
P36__P33,P36,P33,3075.0624753928837,219.64731967092027
P36__P34,P36,P34,1071.585472002885,76.54181942877749
P36__P35,P36,P35,1213.032111033464,86.64515078810457
P36__P37,P36,P37,1294.9724867924222,92.4980347708873
P36__P38,P36,P38,3073.071633086624,219.50511664904457
P36__P39,P36,P39,1858.553017031989,132.75378693085636
P36__P40,P36,P40,1697.8462429398546,121.27473163856105
P37__P01,P37,P01,1697.5013682024512,121.25009772874651
P37__P02,P37,P02,1006.9131436554362,71.92236740395973
P37__P03,P37,P03,160.26817867558836,11.447727048256311
P37__P04,P37,P04,45.46507196084823,3.247505140060588
P37__P05,P37,P05,921.004649147204,65.78604636765742
P37__P06,P37,P06,1161.3314876345569,82.95224911675406
P37__P07,P37,P07,2608.125357819511,186.29466841567935
P37__P08,P37,P08,1115.4040534204305,79.67171810145932
P37__P09,P37,P09,241.84621117874812,17.27472936991058
P37__P10,P37,P10,645.6379310683088,46.116995076307774
P37__P11,P37,P11,1053.5519716719973,75.25371226228552
P37__P12,P37,P12,1076.4451507088672,76.88893933634766
P37__P13,P37,P13,1065.386040559769,76.09900289712637
P37__P14,P37,P14,2522.36663585923,180.16904541851642
P37__P15,P37,P15,894.6698670231348,63.904990501652485
P37__P16,P37,P16,694.5452177763925,49.61037269831375
P37__P17,P37,P17,960.1941871975241,68.58529908553744
P37__P18,P37,P18,713.9074575453716,50.9933898246694
P37__P19,P37,P19,1225.9542853842954,87.56816324173539
P37__P20,P37,P20,531.7723561996476,37.983739728546254
P37__P21,P37,P21,1640.7936238708885,117.19954456220633
P37__P22,P37,P22,264.19671504825703,18.87119393201836
P37__P23,P37,P23,760.2117180508903,54.300837003635024
P37__P24,P37,P24,2632.1450429454517,188.0103602103894
P37__P25,P37,P25,1146.2806463508848,81.8771890250632
P37__P26,P37,P26,1630.9649332726724,116.49749523376231
P37__P27,P37,P27,1180.510833631166,84.32220240222614
P37__P28,P37,P28,329.4978537460495,23.535560981860677
P37__P29,P37,P29,128.51900029998689,9.179928592856205
P37__P30,P37,P30,160.41146108689998,11.457961506207141
P37__P31,P37,P31,102.38799385446254,7.31342813246161
P37__P32,P37,P32,762.9572790193481,54.49694850138201
P37__P33,P37,P33,2608.125357819511,186.29466841567935
P37__P34,P37,P34,607.8087043510668,43.41490745364763
P37__P35,P37,P35,775.3795679992242,55.38425485708744
P37__P36,P37,P36,1294.9724867924222,92.4980347708873
P37__P38,P37,P38,2606.1345155132512,186.15246539380365
P37__P39,P37,P39,1391.6158994586158,99.40113567561541
P37__P40,P37,P40,1230.9091253664815,87.92208038332011
P38__P01,P38,P01,916.7499738989437,65.4821409927817
P38__P02,P38,P02,1856.855355615559,132.63252540111134
P38__P03,P38,P03,2683.0544945202614,191.6467496085901
P38__P04,P38,P04,2584.1742224629243,184.58387303306603
P38__P05,P38,P05,1712.9777848615113,122.35555606153652
P38__P06,P38,P06,1825.3184717501963,130.37989083929975
P38__P07,P38,P07,52.472863480429,3.7480616771735
P38__P08,P38,P08,1767.6147964377847,126.25819974555604
P38__P09,P38,P09,2401.7767717092297,171.5554836935164
P38__P10,P38,P10,2423.737077362511,173.1240769544651
P38__P11,P38,P11,1870.0621634809959,133.57586882007112
P38__P12,P38,P12,1798.5873567096855,128.47052547926324
P38__P13,P38,P13,1701.6846657697151,121.54890469783679
P38__P14,P38,P14,244.1372682554225,17.43837630395875
P38__P15,P38,P15,2672.7690133173373,190.9120723798098
P38__P16,P38,P16,1986.1435377048508,141.8673955503465
P38__P17,P38,P17,1758.6714107889206,125.6193864849229
P38__P18,P38,P18,1892.2270579678793,135.15907556913425
P38__P19,P38,P19,1662.383180029039,118.74165571635993
P38__P20,P38,P20,2299.3020307685124,164.23585934060802
P38__P21,P38,P21,965.3408916423632,68.95292083159737
P38__P22,P38,P22,2364.5970456587474,168.89978897562483
P38__P23,P38,P23,2446.372903061635,174.74092164725965
P38__P24,P38,P24,103.84406764662988,7.417433403330706
P38__P25,P38,P25,2791.1670740801073,199.36907672000766
P38__P26,P38,P26,996.7988245566585,71.19991603976132
P38__P27,P38,P27,2958.609979925368,211.32928428038343
P38__P28,P38,P28,2315.2834341286207,165.37738815204435
P38__P29,P38,P29,2573.9564231592776,183.85403022566268
P38__P30,P38,P30,2683.197776931573,191.65698406654093
P38__P31,P38,P31,2625.1743096991354,187.5124506927954
P38__P32,P38,P32,1914.0557641441276,136.71826886743767
P38__P33,P38,P33,52.472863480429,3.7480616771735
P38__P34,P38,P34,2034.198081812455,145.29986298660393
P38__P35,P38,P35,1946.4475915342548,139.03197082387535
P38__P36,P38,P36,3073.071633086624,219.50511664904457
P38__P37,P38,P37,2606.1345155132512,186.15246539380365
